Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes
2022-12-10 02:30:57+00:00,1601404068760805377,"Problematik bangsa ini susah dicari ujung pangkalnya. Mulai korupsi, penegakan hukum yang diskriminatif, kriminalisasi agama hingga ekonomi yang dihantui stagflasi dan resesi ekonomi 2023.
Live Muslimah Bicara
Pemuda
#PemudaPemimpinUmat
#SelamatkanGenerasiDenganIslam",PutuAyu1987,in,"The root of this nation's problems is difficult to find. Starting from corruption, discriminatory law enforcement, criminalization of religion to an economy haunted by stagflation and an economic recession in 2023.
Live Muslimah Talk
Youth
#YouthLeadingUmmah
#SaveGenerationWithIslam",Negative,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.8779}"
2022-12-10 02:19:06+00:00,1601401086296084483,Prediksi Tren Fesyen 2023 di Tengah Isu Lingkungan dan Resesi Ekonomi https://t.co/5I8k2yDiaR https://t.co/5Xb80RFtJj,pikiran_rakyat,in,Prediction of 2023 Fashion Trends Amidst Environmental Issues and Economic Recession https://t.co/5I8k2yDiaR https://t.co/5Xb80RFtJj,Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
2022-12-09 15:01:24+00:00,1601230540430266368,2023 gajadi resesi ini mah. Dulu juga krisis ekonomi 2008 Avenged Sevenfold sama MCR malah konser di Jakarta.,candiaaz,in,"2023 won't have a recession. In the 2008 economic crisis, Avenged Sevenfold and MCR even had a concert in Jakarta.",Negative,"{'neg': 0.168, 'neu': 0.737, 'pos': 0.095, 'compound': -0.4153}"
2022-12-09 14:27:43+00:00,1601222060499693568,@Robert_Piliang Scenario planning for chaos akan digunakan sebagai bahan pemilu serentak ditunda..2023 Indonesia makin resesi ekonomi sehingga akan dikeluarkan dekrit presiden Jokowi seumur hidup.,AriefUs80056962,in,@Robert_Piliang Scenario planning for chaos will be used as material for the simultaneous elections to be postponed..2023 Indonesia is getting into an economic recession so President Jokowi will issue a lifetime decree.,Negative,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.7579}"
2022-12-09 13:40:35+00:00,1601210199175749632,Risiko Resesi Global 2023? Cek Riwayat IPO sejak Krisis Ekonomi 1998 https://t.co/ro7zvc5Xgo,beritaekonomi24,in,Risk of Global Recession 2023? Check IPO history since the 1998 Economic Crisis https://t.co/ro7zvc5Xgo,Negative,"{'neg': 0.45, 'neu': 0.55, 'pos': 0.0, 'compound': -0.8402}"
2022-12-09 12:58:33+00:00,1601199623565373440,Risiko Resesi Global 2023? Cek Riwayat IPO sejak Krisis Ekonomi 1998 https://t.co/vI0ww0qxc1,Bisniscom,in,Risk of Global Recession 2023? Check IPO history since the 1998 Economic Crisis https://t.co/vI0ww0qxc1,Negative,"{'neg': 0.45, 'neu': 0.55, 'pos': 0.0, 'compound': -0.8402}"
2022-12-09 11:37:55+00:00,1601179329266057216,"Meski ada prediksi resesi ekonomi di tahun 2023, namun menurut Primbon Jawa ada 12 weton yang justru berjaya dan memiliki banyak uang.

#PortalYogya #RamalanWeton #PrimbonJawa

https://t.co/tX7LWJN4BM",portalyogya,in,"Even though there is a prediction of an economic recession in 2023, according to Primbon Jawa there are 12 wetons who are actually successful and have a lot of money.

#PortalYogya #WetonRamalan #PrimbonJawa

https://t.co/tX7LWJN4BM",Positive,"{'neg': 0.073, 'neu': 0.829, 'pos': 0.098, 'compound': 0.25}"
2022-12-09 10:30:54+00:00,1601162467110887425,"Resesi di Amerika Serikat Tidak Bisa Dihindari, IMF Sebut Perlambatan Ekonomi akan Berlanjut di 2023 https://t.co/PipxrKjNXA",MSNindonesia,in,"Recession in the United States Cannot Be Avoided, IMF Says Economic Slowdown Will Continue in 2023 https://t.co/PipxrKjNXA",Positive,"{'neg': 0.129, 'neu': 0.647, 'pos': 0.224, 'compound': 0.2584}"
2022-12-09 09:28:16+00:00,1601146702689234950,Mending focus ke resesi ekonomi 2023 dari pada cinta cintaan 😂,arbyprtmn,in,It's better to focus on the 2023 economic recession rather than love 😂,Positive,"{'neg': 0.17, 'neu': 0.435, 'pos': 0.395, 'compound': 0.802}"
2022-12-09 03:37:54+00:00,1601058532253929472,"Janji kampanye yg kemungkinan bakal bikin capres melaju mulus di 2024:

1. Beresin isu Gen Y (milenial) &amp; Gen Z yg sulit punya tempat tinggal

2. Strategi ekonomi Indonesia bangkit dari resesi (bukan resepsi)... kalau jadi resesi 2023

3. Berani membatalkan KUHP

Ada lagi gak?",dexglenniza,in,"Campaign promises that will likely make the presidential candidate run smoothly in 2024:

1. Resolve the issue of Gen Y (millennials) & Gen Z who have difficulty finding a place to live

2. Indonesia's economic strategy to recover from recession (not reception)... if it becomes a recession in 2023

3. Dare to cancel the Criminal Code

Is there anything else?",Negative,"{'neg': 0.187, 'neu': 0.74, 'pos': 0.073, 'compound': -0.802}"
2022-12-09 03:08:02+00:00,1601051013309292545,"Breaking News!
Ekonom memproyeksi cadangan devisa Indonesia tetap kuat, meskipun ada ancaman resesi pada 2023. 
Simak berita selengkapnya👇🏻

Sumber : @bisniscom

#BankIndonesia #BI #CadanganDevisa #Ekonomi #Resesi #BreakingNews #MNCSekuritas https://t.co/AnXHFUOTqt",MncSekuritasIdv,in,"Breaking News!
Economists project that Indonesia's foreign exchange reserves will remain strong, despite the threat of a recession in 2023.
Read the full news👇🏻

Source: @bisniscom

#BankIndonesia #BI #Devisa Reserves #Economy #Recession #BreakingNews #MNCSekuritas https://t.co/AnXHFUOTqt",Positive,"{'neg': 0.112, 'neu': 0.76, 'pos': 0.127, 'compound': 0.1945}"
2022-12-09 01:59:00+00:00,1601033640120549381,"Pemulihan Ekonomi Dan Pengembangan Dunia Digital Jadi Prioritas Airlangga Hartarto Hadapi Resesi Di 2023
#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid #AirlanggaPresiden
https://t.co/ehwuabooFB",golkarpedia,in,"Economic recovery and development of the digital world are Airlangga Hartarto's priorities to face the recession in 2023
#airlanggahartarto #airlangkatemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid #AirlanggaPresiden
https://t.co/ehwuabooFB",Negative,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4215}"
2022-12-09 00:06:57+00:00,1601005442377076737,@De_wife1 Bahas potensi peningkatan daya beli skala mikro di tengah issue resesi ekonomi 2023 😌,VellowYellow,in,@De_wife1 Discuss the potential for increasing micro-scale purchasing power amidst the issue of economic recession in 2023 😌,Negative,"{'neg': 0.125, 'neu': 0.759, 'pos': 0.116, 'compound': -0.0516}"
2022-12-08 14:52:30+00:00,1600865910440755200,"Menko Airlangga Hartarto optimistis perekonomian Indonesia akan melanjutkan tren penguatan bahkan berpotensi tumbuh lebih tinggi pada 2023

#airlanggahartarto #golkarindonesia #resesi #indonesia #ekonomi #GujaratElectionResult #topmodel #malamjumat #andTEAM #highleague5 # https://t.co/3I8u87iPOT",wartaHterkini,in,"Coordinating Minister Airlangga Hartarto is optimistic that the Indonesian economy will continue its strengthening trend and even have the potential to grow higher in 2023

#airlanggahartarto #golkarindonesia #recession #indonesia #economic #GujaratElectionResult #topmodel #malamjumat #andTEAM #highleague5 # https://t.co/3I8u87iPOT",Positive,"{'neg': 0.066, 'neu': 0.804, 'pos': 0.13, 'compound': 0.4019}"
2022-12-08 14:01:19+00:00,1600853030135648256,"Ancaman Resesi 2023, Bahlil: Tidak Menakut-nakuti tapi Sedia Payung Sebelum Hujan #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/x2WGSLyJPx",okezonenews,in,"Threat of Recession in 2023, Bahlil: Don't be afraid but have an umbrella ready before it rains #CompleteQuickNews #Finance #Economy #Economy #IndonesianEconomy . https://t.co/x2WGSLyJPx",Neutral,"{'neg': 0.145, 'neu': 0.741, 'pos': 0.115, 'compound': 0.0387}"
2022-12-08 12:35:30+00:00,1600831434863759361,"Sartria Brand Award Connection 2023: Ancaman Resesi Ekonomi 2023, Jawa Tengah Optimistis

https://t.co/98nCHCxm9V

#satriabrandawards #suaramerdeka #suaramerdekanetwork #diskusi #forum #focusgrupdiscussion #resesi #jateng #jawatengah",suaramerdeka,in,"Sartria Brand Award Connection 2023: Threat of Economic Recession in 2023, Central Java Optimistic

https://t.co/98nCHCxm9V

#satriabrandawards #Suaramerdeka #Suaramerdekanetwork #discussion #forum #focusgrupdiscussion #recession #jateng #jawatengah",Negative,"{'neg': 0.266, 'neu': 0.562, 'pos': 0.172, 'compound': -0.4939}"
2022-12-08 11:17:33+00:00,1600811817898741762,"Ancaman resesi global 2023 ditengarai bakal memicu kesulitan urusan ekspor bagi perusahaan dari sisi makro ekonomi. Meski begitu, perusahaan mainan anak-anak asal Amerika Serikat, Mattel Indonesia menyatakan, pihaknya masih optimistis dengan kondisi… https://t.co/ydXlxTzLQq",inilahdotcom,in,"It is suspected that the threat of a global recession in 2023 will trigger export difficulties for companies from a macroeconomic perspective. Even so, the children's toy company from the United States, Mattel Indonesia, stated that it is still optimistic about the condition... https://t.co/ydXlxTzLQq",Negative,"{'neg': 0.193, 'neu': 0.712, 'pos': 0.096, 'compound': -0.6369}"
2022-12-08 10:54:34+00:00,1600806032753963010,"Menjawab kekhawatiran resesi pangan dan bahan pokok. 

Menteri BUMN Erick Thohir menyatakan siap menghadapi potensi resesi ekonomi global di tahun 2023.
Beliau pun telah menyiapkan langkah2 untuk menjaga stok dan kestabilan harga pangan.
#BangkitBersamaET https://t.co/L9VEk6I1fp",RuriSopyan,in,"Responding to concerns about food and staple food recession.

BUMN Minister Erick Thohir stated that he was ready to face a potential global economic recession in 2023.
He has also prepared steps to maintain food stocks and stable prices.
#RiseTogetherET https://t.co/L9VEk6I1fp",Neutral,"{'neg': 0.116, 'neu': 0.747, 'pos': 0.137, 'compound': -0.0}"
2022-12-08 08:18:42+00:00,1600766808067563520,Dinas Pariwisata (Dispar) Daerah Istimewa Yogyakarta optimistis aktivitas pariwisata di wilayah setempat tetap bergeliat meski menghadapi ancaman resesi ekonomi global pada 2023.  https://t.co/q5xgCa3mub,mediaindonesia,in,The Yogyakarta Special Region Tourism Office (Dispar) is optimistic that tourism activities in the local area will continue to thrive despite facing the threat of a global economic recession in 2023. https://t.co/q5xgCa3mub,Positive,"{'neg': 0.073, 'neu': 0.726, 'pos': 0.202, 'compound': 0.6093}"
2022-12-08 08:18:42+00:00,1600766806993403904,Dinas Pariwisata (Dispar) Daerah Istimewa Yogyakarta optimistis aktivitas pariwisata di wilayah setempat tetap bergeliat meski menghadapi ancaman resesi ekonomi global pada 2023.  https://t.co/q5xgC9Ldg3,mediaindonesia,in,The Yogyakarta Special Region Tourism Office (Dispar) is optimistic that tourism activities in the local area will continue to thrive despite facing the threat of a global economic recession in 2023. https://t.co/q5xgC9Ldg3,Positive,"{'neg': 0.073, 'neu': 0.726, 'pos': 0.202, 'compound': 0.6093}"
2022-12-08 06:35:33+00:00,1600740851118141440,"Menteri BUMN Erick Thohir menyatakan siap menghadapi potensi resesi ekonomi global di tahun 2023.
Beliau pun telah menyiapkan langkah2 untuk menjaga stok dan kestabilan harga pangan.
#BangkitBersamaET https://t.co/Chr4AV5bpq",PutraAlamsyahJ1,in,"BUMN Minister Erick Thohir stated that he was ready to face a potential global economic recession in 2023.
He has also prepared steps to maintain food stocks and stable prices.
#RiseTogetherET https://t.co/Chr4AV5bpq",Positive,"{'neg': 0.075, 'neu': 0.749, 'pos': 0.176, 'compound': 0.4215}"
2022-12-08 04:56:03+00:00,1600715809571373061,"Ancaman Resesi Ekonomi Indonesia 2023, Peluang dan Tantangan https://t.co/DC49FQmMZ8",portaljogjacom,in,"Threat of Indonesian Economic Recession 2023, Opportunities and Challenges https://t.co/DC49FQmMZ8",Negative,"{'neg': 0.385, 'neu': 0.373, 'pos': 0.242, 'compound': -0.5106}"
2022-12-08 04:55:28+00:00,1600715663823077381,Uaf!  Ada yang punya makalah antisipasi menghadapi resesi ekonomi 2023 ga?,andalasfess,in,Wow! Does anyone have a paper on anticipating the 2023 economic recession?,Positive,"{'neg': 0.166, 'neu': 0.592, 'pos': 0.242, 'compound': 0.3164}"
2022-12-08 01:12:22+00:00,1600659516810399745,"Menteri BUMN @erickthohir menyatakan siap menghadapi potensi resesi ekonomi global di tahun 2023.
Beliau pun telah menyiapkan langkah2 untuk menjaga stok dan kestabilan harga pangan.
#BangkitBersamaET https://t.co/LCLpq1UMZ9 https://t.co/71QMISah56",sayangpuisi,in,"BUMN Minister @erickthohir stated that he was ready to face a potential global economic recession in 2023.
He has also prepared steps to maintain food stocks and stable prices.
#RiseTogetherET https://t.co/LCLpq1UMZ9 https://t.co/71QMISah56",Positive,"{'neg': 0.075, 'neu': 0.749, 'pos': 0.176, 'compound': 0.4215}"
2022-12-08 01:08:32+00:00,1600658552720195584,"Menteri BUMN @erickthohir menyatakan siap menghadapi potensi resesi ekonomi global di tahun 2023.
Beliau pun telah menyiapkan langkah2 untuk menjaga stok dan kestabilan harga pangan.
#BangkitBersamaET https://t.co/Sxyei60AyG",Cintada16,in,"BUMN Minister @erickthohir stated that he was ready to face a potential global economic recession in 2023.
He has also prepared steps to maintain food stocks and stable prices.
#RiseTogetherET https://t.co/Sxyei60AyG",Positive,"{'neg': 0.077, 'neu': 0.742, 'pos': 0.181, 'compound': 0.4215}"
2022-12-07 23:35:44+00:00,1600635199347646464,"Masmen BUMN Erick Thohir lebih memilih fokus mengurus BUMN Ketimbang bahas pencalonan di Pilpres 2024

Menurutnya Ia tengah fokus mengurus BUMN demi menjalankan amanah yg diberikan Presiden
Mengingat di 2023 resesi ekonomi global membayangi dunia 
@erickthohir
#BangkitBersamaET https://t.co/wZepcYuaoD",DM_N4BYL,in,"BUMN Minister Erick Thohir prefers to focus on managing BUMN rather than discussing candidacy in the 2024 presidential election

According to him, he is focused on managing BUMN in order to carry out the mandate given by the President
Considering that in 2023 a global economic recession will loom over the world
@erickthohir
#RiseTogetherET https://t.co/wZepcYuaoD",Negative,"{'neg': 0.079, 'neu': 0.877, 'pos': 0.044, 'compound': -0.2732}"
2022-12-07 18:15:22+00:00,1600554574406094848,"Pembalikan Kurva Hasil Utama saat ini menunjukkan Resesi besar pada tahun 2023.

Tetapi sayangnya banyak negara dan beberapa ahli ekonomi yang MENYANGKALNYA. Padahal jika AS dan China jatuh maka seluruh dunia akan keseret, karena mereka adalah raksasa ekonomi dan GDB terbesar...",wahyuvicko,in,"An inversion of the Major Yield Curve currently suggests a major Recession in 2023.

But unfortunately many countries and some economists DENY IT. In fact, if the US and China fall, the whole world will be dragged down, because they are economic giants and have the largest GDB...",Negative,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.864}"
2022-12-07 17:41:46+00:00,1600546120639184896,"@erickthohir yakin Indonesia bisa lewati resesi 2023 dengan mulus. Kuatnya pondasi ekonomi Indonesia jadi salah satu alasan Erick. Gimana, yaapa menurutmu, Rek? 🔥

#genzetjatim #erickthohir #resesi https://t.co/KRRP2S5pfA",InfoPunya,in,"@erickthohir believes Indonesia can get through the 2023 recession smoothly. Indonesia's strong economic foundation is one of Erick's reasons. What do you think, Rek? 🔥

#genzetjatim #erickthohir #recession https://t.co/KRRP2S5pfA",Negative,"{'neg': 0.22, 'neu': 0.689, 'pos': 0.091, 'compound': -0.5719}"
2022-12-07 13:45:33+00:00,1600486672759934976,"Ancaman Resesi 2023, Sandiaga Uno: Ekonomi Indonesia Tetap Cerah https://t.co/ryvwOQm0Ao #Resesi2023 #SandiagaUno",wahananewsdotco,in,"Threat of Recession in 2023, Sandiaga Uno: Indonesia's Economy Remains Bright https://t.co/ryvwOQm0Ao #Recession2023 #SandiagaUno",Negative,"{'neg': 0.308, 'neu': 0.547, 'pos': 0.144, 'compound': -0.5106}"
2022-12-07 13:32:32+00:00,1600483398119985152,Sektor Ekonomi Pariwisata dan Kreatif Terus Alami Peningkatan di Tengah Ancaman Resesi Ekonomi Global pada 2023 https://t.co/SpUDPi6QA3,tvOneNews,in,The Tourism and Creative Economy Sector Continues to Increase Amid the Threat of Global Economic Recession in 2023 https://t.co/SpUDPi6QA3,Negative,"{'neg': 0.235, 'neu': 0.568, 'pos': 0.197, 'compound': -0.25}"
2022-12-07 12:56:13+00:00,1600474260396703745,Sandiaga Uno Sebut Sampai Botak Pikirkan Solusi Peningkatan Ekonomi Parekraf di Tengah Ancaman Resesi Ekonomi Global 2023 https://t.co/1qOnL9CZ0M,tvOneNews,in,Sandiaga Uno Says He's Bald Thinking of Solutions to Improve the Creative Economy Economy Amid the Threat of Global Economic Recession in 2023 https://t.co/1qOnL9CZ0M,Positive,"{'neg': 0.19, 'neu': 0.581, 'pos': 0.229, 'compound': 0.0772}"
2022-12-07 12:49:24+00:00,1600472544812752897,"Ancaman Resesi 2023, Sandiaga Uno Yakin Ekonomi Indonesia Tetap Cerah #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/7EwGmIGU5O",okezonenews,in,"Threat of Recession in 2023, Sandiaga Uno Believes Indonesia's Economy Will Remain Bright #CompleteQuickNews #Finance #Economy #Economy #IndonesianEconomy . https://t.co/7EwGmIGU5O",Negative,"{'neg': 0.238, 'neu': 0.651, 'pos': 0.111, 'compound': -0.5106}"
2022-12-07 10:37:12+00:00,1600439273844461569,"""Saya bukan orang partai, saya masih fokus bekerja untuk BUMN, tadi disampaikan apalagi, kita liat ke depan ada resesi, apakah ekonomi, apakah pangan, saya rasa fokus di 2023 ini sangat penting,"" kata Erick Thohir

@erickthohir
#BangkitBersamaET https://t.co/1G45HYZqNV",MarkEsso8,in,"""I'm not a party person, I'm still focused on working for BUMN, what was said earlier, we'll see if there's a recession in the future, whether it's the economy, whether it's food. I think focusing on 2023 is very important,"" said Erick Thohir.

@erickthohir
#RiseTogetherET https://t.co/1G45HYZqNV",Negative,"{'neg': 0.098, 'neu': 0.812, 'pos': 0.091, 'compound': -0.0938}"
2022-12-07 10:08:21+00:00,1600432016163360768,"Tak Takut Tantangan Resesi Ekonomi, HNI Optimistis 2023 Jadi Tahun Emas https://t.co/MYzwUhEF0d",Zyanpatra,in,"Not afraid of the challenges of economic recession, HNIs are optimistic that 2023 will be a golden year https://t.co/MYzwUhEF0d",Negative,"{'neg': 0.125, 'neu': 0.714, 'pos': 0.161, 'compound': -0.0516}"
2022-12-07 10:06:03+00:00,1600431435726614529,"Tak Takut Tantangan Resesi Ekonomi, HNI Optimistis 2023 Jadi Tahun Emas #resesi https://t.co/sxTnRbs6Dq",jpnncom,in,"Not afraid of the challenges of an economic recession, HNIs are optimistic that 2023 will be a golden year #recession https://t.co/sxTnRbs6Dq",Negative,"{'neg': 0.214, 'neu': 0.649, 'pos': 0.137, 'compound': -0.4588}"
2022-12-07 08:44:12+00:00,1600410837641928704,"Menteri BUMN @erickthohir ingin tetap fokus bekerja dan mengurus BUMN, apalagi ke depan dalam menghadapi resesi ekonomi ataupun pangan di 2023, sehingga belum ingin serius membahas pencalonan di Pilpres 2024.

#BangkitBersamaET https://t.co/Bp73QzHrrD",Lilcomons,in,"BUMN Minister @erickthohir wants to remain focused on working and managing BUMN, especially in the future in facing the economic or food recession in 2023, so he does not want to seriously discuss candidacy in the 2024 presidential election.

#RiseTogetherET https://t.co/Bp73QzHrrD",Neutral,"{'neg': 0.089, 'neu': 0.82, 'pos': 0.091, 'compound': 0.0248}"
2022-12-07 07:38:35+00:00,1600394325036511232,"Menteri BUMN Pak @erickthohir mengatakan dirinya saat ini fokus bekerja mengurus BUMN dalam menghadapi ancaman resesi ekonomi, pangan di dunia yg juga akan dirasakan Indonesia pada 2023, maka dari itu Beliau fokus bekerja demi rakyat dan negara.
#KitaAtasi
#BangkitBersamaET https://t.co/6BUaTlpw9X",Rena_mareta,in,"The Minister of BUMN, Mr. @erickthohir, said that he is currently focused on working to manage BUMN in facing the threat of economic and food recession in the world which Indonesia will also experience in 2023, therefore he is focused on working for the people and the country.
#WeOvercome
#RiseTogetherET https://t.co/6BUaTlpw9X",Negative,"{'neg': 0.106, 'neu': 0.805, 'pos': 0.089, 'compound': -0.25}"
2022-12-07 05:40:13+00:00,1600364536103858177,"Indonesia akan menghadapi resesi ekonomi 2023, pak Mentri Erick Thohir akan fokus mengurus BUMN.

@erickthohir 
#BangkitBersamaET https://t.co/lxfW6pE0Oq",mlvnnn_,in,"Indonesia will face an economic recession in 2023, Minister Erick Thohir will focus on managing BUMN.

@erickthohir
#RiseTogetherET https://t.co/lxfW6pE0Oq",Negative,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.4215}"
2022-12-07 05:23:57+00:00,1600360442345332736,"Ketimbang bahas pencalonan di Pilpres 2024, saat ini @erickthohir ingin fokus mengurus BUMN, menjalankan amanah yg diberikan Presiden Jokowi kepadanya. Mengingat, Indonesia jg dibayang-bayangi resesi ekonomi global 2023 mendatang.

#BangkitBersamaET https://t.co/wHRigROUuO",zhymme,in,"Rather than discussing candidacy in the 2024 presidential election, currently @erickthohir wants to focus on managing BUMN, carrying out the mandate given to him by President Jokowi. Bearing in mind, Indonesia is also shadowed by the upcoming global economic recession in 2023.

#RiseTogetherET https://t.co/wHRigROUuO",Negative,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.4215}"
2022-12-07 05:11:38+00:00,1600357343434534912,Tanggapan Operator Telekomunikasi soal Resesi Ekonomi 2023 https://t.co/JBNDodKc8a,VIVAcoid,in,Telecommunication Operators' Responses to the 2023 Economic Recession https://t.co/JBNDodKc8a,Negative,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}"
2022-12-07 02:44:19+00:00,1600320271327825920,"Erick Thohir bukan orang partai, @erickthohir masih fokus bekerja untuk BUMN,  apalagi ke depan ada resesi, apakah ekonomi, apakah pangan, Etho akan fokus di 2023 karena ini sangat penting. 
#BangkitBersamaET https://t.co/9lew5dNCZw",Retnowonosari,in,"Erick Thohir is not a party person, @erickthohir is still focused on working for BUMN, especially if there is a recession in the future, whether it is the economy, whether it is food, Etho will focus on 2023 because this is very important.
#RiseTogetherET https://t.co/9lew5dNCZw",Negative,"{'neg': 0.1, 'neu': 0.808, 'pos': 0.092, 'compound': -0.0938}"
2022-12-07 02:18:47+00:00,1600313845796388865,"Melihat kondisi ekonomi dunia yang Khabar nya 2023 resesi apakah ada investor yang berani inves ke IKN
#AmbisiJokowiBikinBangkrut
#AmbisiJokowiBikinBangkrut",Janur_1402,in,"Looking at the world economic condition, which is rumored to be a recession in 2023, are there any investors who dare to invest in IKN?
#Jokowi's ambition makes him bankrupt
#Jokowi's ambition makes him bankrupt",Negative,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.875}"
2022-12-07 02:11:02+00:00,1600311893570506752,Sandi Bagikan Kiat-Kiat Untuk Pelaku UMKM Hadapi Resesi Ekonomi 2023 - BUMNINC https://t.co/LQMYK9J4Az,bumninc_id,in,Sandi Shares Tips for MSMEs Facing the 2023 Economic Recession - BUMNINC https://t.co/LQMYK9J4Az,Negative,"{'neg': 0.175, 'neu': 0.688, 'pos': 0.138, 'compound': -0.1531}"
2022-12-07 02:03:05+00:00,1600309891436269568,"Menteri BUMN @erickthohir membeberkan persiapan menghadapi potensi resesi ekonomi global di tahun 2023. 

Pak Erick mendorong efisiensi di perusahaan BUMN. Misalnya BUMN Karya yang diharapkan bisa memastikan kondisi cash flow-nya di tahun depan.
#BangkitBersamaET https://t.co/O3QXBSjDdf",Ary_Prasetyo85,in,"BUMN Minister @erickthohir revealed preparations for a potential global economic recession in 2023.

Mr. Erick encourages efficiency in state-owned companies. For example, BUMN Karya is expected to be able to ensure its cash flow conditions next year.
#RiseTogetherET https://t.co/O3QXBSjDdf",Positive,"{'neg': 0.061, 'neu': 0.764, 'pos': 0.175, 'compound': 0.6369}"
2022-12-07 00:40:39+00:00,1600289148795228161,"Menteri BUMN @erickthohir mengatakan dirinya bkn org partai &amp; hny fokus mengurus BUMN.
""Saya bkn orang partai, saya masih fokus bekerja untuk BUMN, kita liat ke depan ada resesi, apakah ekonomi, apakah pangan, saya rasa fokus di 2023 ini sangat penting,""
#BangkitBersamaET https://t.co/TgZz8goelw",Nailazaara__,in,"BUMN Minister @erickthohir said he is not a party person & only focuses on managing BUMN.
""I'm not a party person, I'm still focused on working for BUMN, we'll see if there's a recession in the future, whether it's the economy, whether it's food. I think focusing on 2023 is very important,""
#RiseTogetherET https://t.co/TgZz8goelw",Negative,"{'neg': 0.12, 'neu': 0.803, 'pos': 0.077, 'compound': -0.3865}"
2022-12-07 00:28:42+00:00,1600286139130081280,"Fokus mengurus BUMN, Erick Thohir belum ingin serius membahas pencalonan di Pilpres 2024.

@erickthohir akan fokus menghadapi resesi ekonomi di tahun 2023.

#BangkitBersamaET https://t.co/mShLOrljXH",jopang_,in,"Focusing on managing BUMN, Erick Thohir does not want to seriously discuss candidacy in the 2024 presidential election.

@erickthohir will focus on facing the economic recession in 2023.

#RiseTogetherET https://t.co/mShLOrljXH",Negative,"{'neg': 0.124, 'neu': 0.83, 'pos': 0.047, 'compound': -0.362}"
2022-12-06 23:47:04+00:00,1600275661440323588,Kunci Hadapi Resesi Ekonomi Global di Tahun 2023 dari Pemimpin Industri Telco https://t.co/R2oYq5JYnO https://t.co/BXahssRzA3,kilaSSelular,in,Keys to Facing a Global Economic Recession in 2023 from Telco Industry Leaders https://t.co/R2oYq5JYnO https://t.co/BXahssRzA3,Negative,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4215}"
2022-12-06 23:33:51+00:00,1600272338687098881,2023 semoga ekonomi Indonesia tetap tumbuh dan tahan terhada terpaan angin resesi dunia. Kemandirian serta Kedalautan Pangan dan Energi menjadi faktor utama Indonesia bisa lolos dari ancaman resesi 2023 https://t.co/sx7wLUAvuz,AriSB5758,in,"In 2023, hopefully the Indonesian economy will continue to grow and withstand the winds of the world recession. Independence and Food and Energy Sovereignty are the main factors in Indonesia being able to escape the threat of recession in 2023 https://t.co/sx7wLUAvuz",Negative,"{'neg': 0.178, 'neu': 0.693, 'pos': 0.129, 'compound': -0.5423}"
2022-12-06 21:45:16+00:00,1600245011479932928,Sebentar lagi kita memasuki tahun 2023. Jangan sampai menjadi tahun kalabendu. Karena diramalkan antar anak bangsa terjadi gesekan. Baik gesekan politik dari ekses tahapan pemilu dan kampanye. Serta gesekan ekonomi dampak dari resesi global dan Maraknya PHK.,SPedalangan,in,Soon we will enter 2023. Don't let it be a year of kalabendu. Because it is predicted that there will be friction between the nation's children. Both political friction from the excesses of the election and campaign stages. As well as economic friction resulting from the global recession and widespread layoffs.,Negative,"{'neg': 0.052, 'neu': 0.909, 'pos': 0.039, 'compound': -0.1779}"
2022-12-06 21:33:59+00:00,1600242169906094080,"Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno memberikan solusi kepada pelaku Usaha Mikro Kecil Menengah atau UMKM untuk menghadapi resesi ekonomi global pada tahun 2023.

https://t.co/WLmai7c1SN",GenMediaNetwork,in,"Minister of Tourism and Creative Economy Sandiaga Uno provided solutions for Micro, Small and Medium Enterprises or MSMEs to face the global economic recession in 2023.

https://t.co/WLMai7c1SN",Positive,"{'neg': 0.089, 'neu': 0.764, 'pos': 0.146, 'compound': 0.2023}"
